Link,Area,Year of Building,Number of Rooms,Elevator,Parking,Storage,Bale,Price,Tabaghe,Subtitle
https://divar.ir/v/%DB%B6%DB%B9%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D9%86%D8%AF-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF/wZRSe38h,۶۹,۱۳۹۶,۲,آسانسور,پارکینگ,انباری,بله,۴٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۲,۷ ساعت پیش در تهران، استاد معین
https://divar.ir/v/53%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF%D8%AF%D8%A7%D8%B1-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AF%D8%B3%D8%AA%D8%B1%D8%B3%DB%8C/wZ6pZCjM,۵۳,۱۳۸۵,۲,آسانسور ندارد,پارکینگ,انباری,nan,۵۰٬۳۷۷٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، سلسبیل
https://divar.ir/v/%DB%B8%DB%B8%D9%85%D8%AA%D8%B1%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%A7%D9%81%D8%B3%D8%B1%DB%8C%D9%87-%D9%88%D8%A7%D9%84%D9%81%D8%AC%D8%B1-%DA%A9%D9%84%DB%8C%D8%AF-%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D9%87-%D8%AF%D9%88-%DA%A9%D9%84%D9%87/wZVNF5WF,۸۸,۱۴۰۳,۲,آسانسور,پارکینگ,انباری ندارد,بله,۶٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۳ از ۶,۷ ساعت پیش در تهران، افسریه
https://divar.ir/v/%D9%85%D8%B1%D8%B2%D8%AF%D8%A7%D8%B1%D8%A7%D9%86-%DB%B9%DB%B8-%D9%85%D8%AA%D8%B1-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1/wZhhTdq4,۹۸,۱۳۹۳,۲,آسانسور,پارکینگ,انباری,nan,۱۳۵٬۷۱۴٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، شهرک ژاندارمری
https://divar.ir/v/%DB%B1%DB%B4%DB%B5-%D9%85%D8%AA%D8%B1-%D8%B3%D9%87-%D8%AE%D9%88%D8%A7%D8%A8-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C/wZTuEG7A,۱۴۵,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,بله,۱۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳,۷ ساعت پیش در تهران، بهار
https://divar.ir/v/%DB%B6%DB%B8%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%B7%D8%A8%D9%82%D9%87%DB%B3%D8%B1%D9%88%DB%8C%DB%8C%D8%AA%DB%8C-%DA%A9%D9%85-%D9%88%D8%A7%D8%AD%D8%AF%D8%A8%D8%A7%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%A8%D9%84%D9%88%D8%A7%D8%B1%D8%B9%D8%AF%D9%84/wZTu0UM1,۶۸,۱۳۸۵,۲,آسانسور ندارد,پارکینگ,انباری,بله,۷٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۳,۷ ساعت پیش در تهران، پونک
https://divar.ir/v/%DB%B2%DB%B4%DB%B0%D9%85%D8%AA%D8%B1-%DA%86%D9%87%D8%A7%D8%B1-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D8%A7%D8%B2%D9%87-%D8%A8%D8%B1%D9%86%D8%AF-%D9%87%D8%AA%D9%84%DB%8C%D9%86%DA%AF/wZERzeW-,۲۵۰,۱۳۹۷,۴,آسانسور,پارکینگ,انباری,nan,۲۴۴٬۰۰۰٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، سعادت‌آباد
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4%DB%8C-%DB%B8%DB%B5-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B1%DA%A9-%DA%A9%D9%86-%D8%A8%D8%B1%D9%88-%D8%A8%D8%A7%D9%84%D8%A7/wZQagKtW,۸۵,۱۳۹۶,۲,آسانسور,پارکینگ,انباری,بله,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۳,۷ ساعت پیش در تهران، استاد معین
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B1-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%DB%B3-%D8%AF%D8%B1-%D8%AD%D8%B4%D9%85%D8%AA%DB%8C%D9%87/wZTq0WU7,۵۳,۱۳۷۱,۱,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۴٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۴,۷ ساعت پیش در تهران، حشمتیه
https://divar.ir/v/%DB%B8%DB%B0%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%B4%D9%85%D8%A7%D9%84-%D8%B3%D8%AA%D8%A7%D8%B1%D8%AE%D8%A7%D9%86/wZTukNuG,۸۰,۱۳۸۴,۲,آسانسور ندارد,پارکینگ,انباری,بله,۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,۷ ساعت پیش در تهران، پاتریس لومومبا
https://divar.ir/v/%D9%88%D8%A7%D8%AD%D8%AF%DB%B1%DB%B2%DB%B5%D9%85%D8%AA%D8%B1%DB%8Cn%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%D9%82%DB%8C%D9%85%D8%AA-%D9%82%D8%B7%D8%B9%DB%8C-%D9%BE%D9%87%D9%86%D9%87b-%D9%85%D9%86%D8%B7%D9%82%D9%87%DB%B2%DB%B2-%D8%A7%D8%B1%D8%AA%D8%B4/wZGOggyh,۱۲۵,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,بله,۶٬۳۸۰٬۰۰۰٬۰۰۰ تومان,۱۸ از ۳۰,۷ ساعت پیش در تهران، چیتگر
https://divar.ir/v/%DB%B4%DB%B0%D9%85%D8%AA%D8%B1-%D8%A8%D8%A7-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AA%D8%B1%D8%A7%D9%88%D8%B1%D8%AA%D9%86/wZp9YsDJ,۴۰,۱۳۹۰,۱,آسانسور ندارد,پارکینگ,انباری,بله,۲٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۳,۷ ساعت پیش در تهران، هاشمی
https://divar.ir/v/%DB%B2%DB%B3%DB%B0%D9%85%D8%AA%D8%B1-%D8%B3%D9%87-%D8%AE%D9%88%D8%A7%D8%A8-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C-%D9%BE%D8%A7%D8%B1%DA%A9/wZI2LWcL,۲۳۰,۱۳۸۳,۳,آسانسور,پارکینگ,انباری,nan,۱۳۹٬۱۳۰٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، سعادت‌آباد
https://divar.ir/v/%D9%85%D8%B3%D8%AA%D8%BA%D9%84%D8%A7%D8%AA-%DB%B4%D8%B7%D8%A8%D9%82%D9%87-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%81%D8%B1%D9%88%D8%B4-%D8%AA%DA%A9%DB%8C-%D9%88-%DB%8C%DA%A9%D8%AC%D8%A7/wZTqk45e,۱۱۵,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۱۷۳٬۹۱۳٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، پاسداران
https://divar.ir/v/%DB%B9%DB%B5%D9%85%D8%AA%D8%B1-%D8%A8%D9%87%D9%86%D8%A7%D9%85-%D8%B4%DB%8C%DA%A9-%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D8%AE%D8%B1%DB%8C%D8%AF-%D8%B3%D8%A7%D9%84/wZLOJwCr,۹۵,۱۳۹۵,۲,آسانسور,پارکینگ,انباری,بله,۱۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۳,۷ ساعت پیش در تهران، اباذر
https://divar.ir/v/%DB%B1%DB%B3%DB%B1-%D9%85%D8%AA%D8%B1-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D8%B2%DB%8C%D8%B1-%D9%82%DB%8C%D9%85%D8%AA-%D9%81%D9%82%D8%B7-%D8%AA%D8%A7-%DB%8C%DA%A9-%D9%87%D9%81%D8%AA%D9%87/wZOyWUZJ,۱۳۱,۱۴۰۲,۲,آسانسور,پارکینگ,انباری,بله,۲۰٬۹۶۰٬۰۰۰٬۰۰۰ تومان,۱ از ۵,۷ ساعت پیش در تهران، هروی
https://divar.ir/v/%DB%B9%DB%B8%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%DA%A9%D9%84%D9%87-%D9%BE%D8%B1%D8%AF%D9%87%D8%AE%D9%88%D8%B1-%D8%B7%DB%B2-%D9%88%DB%8C%D9%84%D8%A7%D8%B4%D9%87%D8%B1-%D8%B3%D8%B1%D9%88%D8%A7%D8%B2%D8%A7%D8%AF-%D9%81%D9%88%D9%84/wZSubV8S,۹۸,۱۴۰۰,۲,آسانسور,پارکینگ,انباری,nan,۶۹٬۳۸۷٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، شهرک سینمایی
https://divar.ir/v/%DB%B1%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D8%A7%D9%85%DB%8C%D8%B1-%D8%A2%D8%A8%D8%A7%D8%AF-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C/wZvExJAe,۱۶۰,۱۴۰۰,۳,آسانسور,پارکینگ,انباری,بله,۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱,۷ ساعت پیش در تهران، امیرآباد
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B4%DB%B2-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B1-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%A8%D9%88%D8%B3%D8%AA%D8%A7%D9%86-%D8%B3%D8%B9%D8%AF%DB%8C/wZTqk8pC,۴۲,۱۳۸۳,۱,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۲٬۲۵۰٬۰۰۰٬۰۰۰ تومان,زیرهمکف,۷ ساعت پیش در تهران، سلسبیل
https://divar.ir/v/%DB%B1%DB%B0%DB%B0-%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1-%DA%86%D9%87%D8%A7%D8%B1%D8%A8%D8%A7%D8%BA/wZ3xrsaK,۱۰۰,۱۳۹۳,۲,آسانسور,پارکینگ,انباری,بله,۱۰٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,۷ ساعت پیش در تهران، جنت‌آباد جنوبی
https://divar.ir/v/90%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AC%D9%86%D8%AA-%D8%A2%D8%A8%D8%A7%D8%AF-%D8%AC%D9%86%D9%88%D8%A8%DB%8C-%DA%86%D9%87%D8%A7%D8%B1%D8%A8%D8%A7%D8%BA/wZSuCfjG,۹۳,۱۳۸۵,۲,آسانسور ندارد,پارکینگ,انباری,nan,۹۸٬۹۲۴٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، جنت‌آباد جنوبی
https://divar.ir/v/155%D9%85%D8%AA%D8%B1-3%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84/wZ1FQyEm,۱۵۵,۱۴۰۰,۳,آسانسور,پارکینگ,انباری,بله,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵ از ۵,۷ ساعت پیش در تهران، آذربایجان
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B5%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D8%AF%D8%B1-%D8%B3%D8%B9%D8%A7%D8%AF%D8%AA-%D8%A2%D8%A8%D8%A7%D8%AF/wZGSoKyJ,۱۵۰,۱۴۰۲,۳,آسانسور,پارکینگ,انباری,بله,۴۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵,۷ ساعت پیش در تهران، سعادت‌آباد
https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%A7%D8%AA%D9%85%D8%A7%D9%86%DB%B5%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%DB%8C%DA%A9-%D8%AE%D9%88%D8%A7%D8%A8%D9%87/wZTqkUTW,۵۵,۱۳۸۰,۱,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۲٬۹۵۰٬۰۰۰٬۰۰۰ تومان,همکف از ۴,۷ ساعت پیش در تهران، چهارصد دستگاه
https://divar.ir/v/%DB%B1%DB%B1%DB%B6%D9%85%D8%AA%D8%B1%D9%81%D9%88%D9%84-%DA%A9%D9%85-%D8%B3%D9%86-%DA%A9%D9%85-%D9%88%D8%A7%D8%AD%D8%AF-%D8%A7%D8%B1%D8%B2%D9%86%D8%AF%D9%87-%D8%AE%D8%B1%DB%8C%D8%AF%D8%A7%D8%B1%DB%8C-%DA%A9%D9%86%DB%8C%D8%AF/wZTq0r5g,۱۱۶,۱۳۹۰,۲,آسانسور,پارکینگ,انباری,بله,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳,۷ ساعت پیش در تهران، سازمان آب
https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B6%DB%B6%D9%85%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C/wZTmEsn7,۶۴,۱۳۸۹,۱,آسانسور,پارکینگ,انباری,بله,۶٬۸۲۰٬۰۰۰٬۰۰۰ تومان,۴ از ۵,۷ ساعت پیش در تهران، پونک
https://divar.ir/v/%D8%A8%D8%A7%DA%A9%D8%B3-%D9%BE%D9%88%D9%86%DA%A9-156-%D9%85%D8%AA%D8%B1-3%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF/wZrVefuY,۱۵۶,۱۴۰۲,۳,آسانسور,پارکینگ,انباری,بله,۲۷٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۷ ساعت پیش در تهران، پونک
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B4%DB%B1-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%88%DB%8C%DA%98%D9%87/wZEmr7Dd,۱۴۱,۱۴۰۱,۳,آسانسور,پارکینگ,انباری,بله,۳۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱,۷ ساعت پیش در تهران، زعفرانیه
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B5%DB%B3%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%DA%A9%D8%AE%D9%88%D8%A7%D8%A8-%D8%AF%D8%A7%D9%85%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C/wZTqkJ0U,۵۳,۱۳۹۷,۱,آسانسور,پارکینگ,انباری ندارد,بله,۵٬۰۵۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,۷ ساعت پیش در تهران، دکتر هوشیار
https://divar.ir/v/%DB%B1%DB%B4%DB%B9%D9%85%D8%AA%D8%B1-%DB%B3%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF-%DB%B4%D8%B3%D8%A7%D9%84%D9%87-%D9%88%D8%A7%D9%82%D8%B9%DB%8C/wZQZArQU,۱۴۹,۱۳۹۹,۳,آسانسور,پارکینگ,انباری,nan,۱۲۵٬۸۳۸٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، مرزداران
https://divar.ir/v/%DB%B4%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9-%D9%81%D9%88%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF/wZPWmLbB,۴۵,۱۳۸۵,۱,آسانسور ندارد,پارکینگ,انباری,بله,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۱,۷ ساعت پیش در تهران، بریانک
https://divar.ir/v/%DB%B3%DB%B0%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B4-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%DA%A9%D9%88%D9%87%DB%8C%D8%A7%D8%B1/wZTmUm8D,۳۰۰,۱۴۰۳,۴,آسانسور,پارکینگ,انباری,بله,۱۴۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۶ از ۸,۷ ساعت پیش در تهران، الهیه
https://divar.ir/v/%DB%B2%DB%B0%DB%B5%D9%85%D8%AA%D8%B1%DB%B3%D8%AE%D9%88%D8%A7%D8%A8-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B4%D8%B1%D9%81/wZrNrHYg,۲۰۵,۱۴۰۲,۳,آسانسور,پارکینگ,انباری,nan,۱۶۵٬۳۶۵٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، مرزداران
https://divar.ir/v/%DB%B8%DB%B7%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%88%DB%8C%D9%88%D8%AF%D8%A7%D8%B1-%D8%B1%D9%88%D8%A8%D9%87-%D8%A7%D9%81%D8%AA%D8%A7%D8%A8-%D9%BE%D9%88%D9%86%DA%A9/wZ7hL8lr,۸۷,۱۳۹۰,۲,آسانسور,پارکینگ,انباری,بله,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۶,۷ ساعت پیش در تهران، پونک
https://divar.ir/v/%DB%B1%DB%B9%DB%B2%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%88%DB%8C%D9%88-%D8%B7%D8%A8%D9%82%D9%87-%DB%B1%DB%B1-%D8%A7%D8%B2%DA%AF%D9%84/wZzkz6RG,۱۹۲,۱۳۹۳,۳,آسانسور,پارکینگ,انباری,بله,۳۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۱۱ از ۱۱,۷ ساعت پیش در تهران، ازگل
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B8-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B1-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D8%B2%D9%85%D8%B2%D9%85/wZTq0TmE,۶۸,۱۳۹۴,۱,آسانسور,پارکینگ,انباری,بله,۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۵,۷ ساعت پیش در تهران، زمزم
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B4-%D9%85%D8%AA%D8%B1%DB%8C/wZTqEBSw,۵۴,۱۳۸۲,۱,آسانسور ندارد,پارکینگ,انباری,بله,۲٬۷۹۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۷ ساعت پیش در تهران، شهید اسدی
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B9%DB%B8-%D9%85%D8%AA%D8%B1-%D9%86%DB%8C%D8%A7%D9%88%D8%B1%D8%A7%D9%86-%D9%88%DB%8C%D9%88-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86-%D8%AF%D8%B3%D8%AA%D8%B1%D8%B3%DB%8C-%D8%AA%D9%87%D8%A7%D8%AA%D8%B1/wZT6jnb8,۱۹۸,۱۴۰۱,۳,آسانسور,پارکینگ,انباری,بله,۴۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۹ از ۱۰,۷ ساعت پیش در تهران، نیاوران
https://divar.ir/v/65-%D9%85%D8%AA%D8%B1-%D9%85%DB%8C%D8%B1%D8%AF%D8%A7%D9%85%D8%A7%D8%AF-%D9%86%D9%81%D8%AA-%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%D9%81%D8%A7%DB%8C%D9%84-%DA%A9%D8%A7%D9%85%D9%84%D8%A7-%D8%B4%D8%AE%D8%B5%DB%8C/wZQ2MItV,۶۴,۱۴۰۱,۱,آسانسور,پارکینگ,انباری,بله,۱۵٬۸۵۰٬۰۰۰٬۰۰۰ تومان,۵,۷ ساعت پیش در تهران، میرداماد
https://divar.ir/v/%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87-%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D8%B1%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%AD%D9%84-%D9%86%D8%A7%D8%B1%D9%86%D8%AC%D8%B3%D8%AA%D8%A7%D9%86-%D9%85%D9%86%D8%B7%D9%82%D9%87%DB%B2%DB%B2/wZzdLyij,۱۱۳,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۶۶٬۳۷۱٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، دریاچه شهدای خلیج فارس
https://divar.ir/v/%DB%B6%DB%B8-%D9%85%D8%AA%D8%B1-%D8%B7%D8%A8%D9%82%D9%87-%D8%B1%D9%88%DB%8C-%D9%87%D9%85%DA%A9%D9%81-%D8%A8%D8%A7-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AA%DB%8C%D8%B1%D8%A7%DA%98%D9%87/wZRu_6Xs,۶۸,۱۳۸۰,۲,آسانسور ندارد,پارکینگ,انباری,بله,۷٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,۷ ساعت پیش در تهران، پونک
https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B7-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D9%88%D9%85/wZyF6r-y,۵۷,۱۳۹۶,۲,آسانسور,پارکینگ,انباری,بله,۱٬۵۶۰٬۰۰۰٬۰۰۰ تومان,۴,۷ ساعت پیش در تهران، اندیشه (شهر زیبا)
https://divar.ir/v/%D9%81%D8%B1%D9%85%D8%A7%D9%86%DB%8C%D9%87-%DB%B2%DB%B0%DB%B7-%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D9%BE%D9%84%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D8%AF%D8%B3%D8%AA%D8%B1%D8%B3%DB%8C-%D9%88%DB%8C%D9%88-%D8%A7%D9%85%D9%86%DB%8C%D8%AA/wZTuTO2M,۲۰۷,۱۴۰۲,۳,آسانسور,پارکینگ,انباری,بله,۵۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷ از ۱۰,۷ ساعت پیش در تهران، فرمانیه
https://divar.ir/v/100%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%A8%D8%A7%DA%A9%D8%B3-%D9%81%D9%88%D9%84-%D8%B1%D9%88%D8%AF%DA%A9%DB%8C-%D8%A8%D8%A7%D9%84%D8%A7%DB%8C-%D8%B3%D9%BE%D9%87-%D8%BA%D8%B1%D9%82-%D9%86%D9%88%D8%B1/wZJRXBoE,۱۰۰,۱۳۹۳,۲,آسانسور,پارکینگ,انباری,بله,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۷ ساعت پیش در تهران، سلسبیل
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D9%82%D8%AF%D8%B1%D8%A7%D9%84%D8%B3%D9%87%D9%85-%D8%AF%D8%A7%D8%B1/wZGO1KQK,۱۴۶,۱۳۷۱,۳,آسانسور ندارد,پارکینگ,انباری,بله,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۳,۷ ساعت پیش در تهران، نیلوفر
https://divar.ir/v/75%D9%85%D8%AA%D8%B1-2%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1/wZNGCatL,۷۵,۱۳۸۵,۲,آسانسور ندارد,پارکینگ,انباری,nan,۸۸٬۰۰۰٬۰۰۰ تومان,nan,۷ ساعت پیش در تهران، سازمان برنامه
https://divar.ir/v/72%D9%85%D8%AA%D8%B1-%D8%B4%D9%85%D8%B4%DB%8C%D8%B1%DB%8C-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%AF%D9%88%D8%A8%D8%B1%D9%86%D9%88%D8%B1/wZ65TRHY,۷۲,۱۳۸۳,۲,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۷ ساعت پیش در تهران، مهرآباد جنوبی
